"","specie_id","specie_name","location_id","location_name","trait_id","trait_name","methodology_id","methodology_name","value"
"1203",523,"Cyphastrea serailia",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1204",523,"Cyphastrea serailia",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1205",1203,"Platygyra sinensis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1206",1203,"Platygyra sinensis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1207",1203,"Platygyra sinensis",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1208",1218,"Plerogyra sinuosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1209",1218,"Plerogyra sinuosa",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1210",1218,"Plerogyra sinuosa",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1211",1218,"Plerogyra sinuosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1212",1118,"Pachyseris speciosa",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1213",1118,"Pachyseris speciosa",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1214",180,"Acropora tenuis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1215",180,"Acropora tenuis",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1216",180,"Acropora tenuis",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","C"
"1217",180,"Acropora tenuis",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1218",984,"Favites valenciennesi",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1219",984,"Favites valenciennesi",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","C"
"1220",191,"Acropora valida",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1221",191,"Acropora valida",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1222",191,"Acropora valida",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1223",191,"Acropora valida",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1224",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1225",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1226",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1227",1163,"Pavona varians",246,"Similan Islands, Thailand",128,"Symbiodinium clade",NA,"","C"
"1228",1163,"Pavona varians",105,"Zanzibar",128,"Symbiodinium clade",51,"DGGE","C"
"1229",1163,"Pavona varians",103,"Andaman Sea",128,"Symbiodinium clade",51,"DGGE","C"
"1230",1221,"Plesiastrea versipora",116,"Amakusa, Japan",128,"Symbiodinium clade",52,"Cloning","C"
"1231",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1232",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1233",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1234",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1235",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1236",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1237",66,"Acropora muricata",121,"Orlando",128,"Symbiodinium clade",51,"DGGE","C"
"1238",191,"Acropora valida",121,"Orlando",128,"Symbiodinium clade",51,"DGGE","C"
"1239",191,"Acropora valida",133,"State College",128,"Symbiodinium clade",51,"DGGE","C"
"1240",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1241",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1242",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1243",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1244",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1245",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1246",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1247",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1248",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1249",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1250",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1251",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1252",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1253",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1254",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1255",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1256",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1257",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1258",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1259",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1260",670,"Favites abdita",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1261",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1262",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1263",670,"Favites abdita",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1264",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1265",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1266",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1267",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1268",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1269",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1270",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1271",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1272",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1273",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1274",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1275",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1276",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1277",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1278",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1279",925,"Lobophyllia corymbosa",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1280",925,"Lobophyllia corymbosa",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1281",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1282",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1283",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1284",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1285",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1286",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1287",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1288",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1289",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1290",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1291",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1292",799,"Goniastrea favulus",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1293",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1294",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1295",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1296",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1297",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1298",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1299",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1300",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1301",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1302",799,"Goniastrea favulus",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1303",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1304",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1305",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1306",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1307",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1308",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1309",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1310",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1311",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1312",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1313",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1314",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1315",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1316",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1317",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1318",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1319",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1320",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1321",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1322",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1323",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1324",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1325",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1326",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1327",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1328",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1329",1390,"Seriatopora hystrix",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1330",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1331",1390,"Seriatopora hystrix",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1332",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1333",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1334",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1335",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1336",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1337",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1338",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1339",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1340",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1341",109,"Acropora millepora",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1342",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1343",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1344",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1345",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1346",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1347",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1348",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1349",109,"Acropora millepora",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1350",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1351",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1352",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1353",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1354",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1355",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1356",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1357",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1358",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1359",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1360",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1361",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1362",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1363",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1364",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1365",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1366",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1367",123,"Isopora palifera",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1368",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1369",123,"Isopora palifera",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1370",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1371",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1372",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1373",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1374",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1375",1224,"Pocillopora damicornis",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1376",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1377",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1378",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1379",752,"Lobactis scutaria",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1380",752,"Lobactis scutaria",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1381",1163,"Pavona varians",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1382",973,"Orbicella annularis",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1383",978,"Orbicella faveolata",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1384",979,"Orbicella franksi",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1385",979,"Orbicella franksi",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1386",1395,"Siderastrea siderea",50,"Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1387",1395,"Siderastrea siderea",56,"Lee Stocking Island",128,"Symbiodinium clade",51,"DGGE","C"
"1388",973,"Orbicella annularis",63,"Admiral Patch Reef, Florida Keys",128,"Symbiodinium clade",51,"DGGE","C"
"1389",93,"Acropora latistella",130,"Dampier, Australia",128,"Symbiodinium clade",51,"DGGE","C"
"1390",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1391",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1392",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1393",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1394",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1395",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1396",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1397",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1398",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1399",1224,"Pocillopora damicornis",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1400",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1401",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1402",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1403",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1404",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1405",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1406",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1407",752,"Lobactis scutaria",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1408",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1409",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1410",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1411",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1412",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1413",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1414",116,"Acropora nasuta",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1415",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1416",46,"Acropora cytherea",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1417",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1418",1040,"Montipora patula",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1419",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1420",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1421",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1422",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1423",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1424",994,"Montipora capitata",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1425",1224,"Pocillopora damicornis",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1426",1224,"Pocillopora damicornis",87,"Oahu",128,"Symbiodinium clade",51,"DGGE","C"
"1427",994,"Montipora capitata",121,"Orlando",128,"Symbiodinium clade",51,"DGGE","C"
"1428",994,"Montipora capitata",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1429",994,"Montipora capitata",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1430",1040,"Montipora patula",123,"Johnston Atoll",128,"Symbiodinium clade",52,"Cloning","C"
"1431",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1432",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1433",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1434",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1435",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1436",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1437",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1438",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1439",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1440",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1441",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1442",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1443",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1444",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1445",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1446",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1447",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1448",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1449",994,"Montipora capitata",477,"No location record",128,"Symbiodinium clade",53,"Sequencing","C"
"1450",994,"Montipora capitata",121,"Orlando",128,"Symbiodinium clade",51,"DGGE","C"
"1451",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1452",1224,"Pocillopora damicornis",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1453",1224,"Pocillopora damicornis",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1454",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1455",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1456",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1457",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1458",1224,"Pocillopora damicornis",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1459",1224,"Pocillopora damicornis",146,"One Tree Island",128,"Symbiodinium clade",51,"DGGE","C"
"1460",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1461",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1462",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1463",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1464",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1465",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1466",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1467",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1468",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1469",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1470",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1471",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1472",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1473",1224,"Pocillopora damicornis",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1474",589,"Diploria labyrinthiformis",46,"Barbados",128,"Symbiodinium clade",51,"DGGE","C"
"1475",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1476",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1477",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
"1478",1441,"Stylophora pistillata",86,"Heron Island",128,"Symbiodinium clade",51,"DGGE","C"
